"Run","Well","cell_id","low.complexity","SPIKE_1","SPIKE_4","SPIKE_7","SPIKE_3","SPIKE_6","rRNA_18S","rRNA_28S","rRNA_5.8S","Nextera","HPV","HPV_as"
"1772-064-103","H01","1772-064-103_H01",3263.97022034046,3561.56841689539,162.129017498154,12.089926735044,0.309998121411384,0,13.0199210992781,7.43995491387322,0.309998121411384,155621.226935365,879.154672322686,303.488160861745
"1772-064-103","H02","1772-064-103_H02",2250.39054595058,11057.8843170237,354.676754298147,61.8342115040543,0,0,136.249409764345,34.530793437329,0.26768056928162,150157.824463648,1554.68874638765,557.310945244333
"1772-064-103","H03","1772-064-103_H03",5621.98170165885,138164.519224315,8162.97922581511,623.896827997963,0,0,66.1409611959865,65.1537826706733,0,250447.191871967,4.93589262656616,1.97435705062646
"1772-064-103","H04","1772-064-103_H04",2256.17748950912,12680.8240341156,696.909340074734,17.023739604879,3.19195117591481,0,56.6571333724879,34.047479209758,2.12796745060988,158458.564217802,1539.85044644757,557.527472059787
"1772-064-103","H05","1772-064-103_H05",2249.80462055691,5768.54228812379,258.174300719645,4.13333240068397,0,0,54.3692185013045,13.6717917868778,0,134649.343976558,1321.07662498784,488.687069219328
"1772-064-103","H06","1772-064-103_H06",2741.27222401529,9484.85033816291,696.974669724232,0,0,0,155.623362397157,41.7821478809487,1.51384593771553,136783.2469331,947.970326197467,324.265799858667
"1772-064-103","H07","1772-064-103_H07",2359.53291154228,7040.20613601648,398.286576423545,7.03375852403611,0,0,101.696425326689,57.4423612796282,3.22380599018322,135508.288698274,1861.89449596673,625.711435367379
"1772-064-103","H08","1772-064-103_H08",2788.72816738934,19362.4424388124,895.031527743476,1.40679073518884,5.62716294075535,0,754.977694551343,52.3638773653623,0.468930245062946,173477.461649321,1540.1232348684,541.77074312939
"1772-064-103","H10","1772-064-103_H10",2706.70583523513,10144.1361982994,579.872813930108,11.0723123227244,0,0,209.108527009166,55.3615616136219,2.84716602584341,141984.689839224,1991.11810740649,639.979652253469
"1772-064-103","H11","1772-064-103_H11",2085.42434690635,4726.70464966236,276.889272187793,13.0580149799174,0,39.7675910752029,122.270503902863,13.6515611153682,0,135565.640563893,469.198220073849,160.257456571713
"1772-064-103","H12","1772-064-103_H12",1391.85364123634,500705.964226685,17254.3010284995,3124.97908873736,6.69160404440548,0,0,0,0,232854.437537222,23.4206141554192,6.69160404440548
"1772-067-038","A01","1772-067-038_A01",6409.1642295273,178.869928481304,0,0,0,0,33.9589389588072,4.39124210674231,0,82284.2655940326,804.182804481409,253.813793769706
"1772-067-038","A02","1772-067-038_A02",6189.68302947581,192.456964242483,0,0,0,0,24.9642517720265,6.67648593903033,0.290281997349145,84057.2482543892,730.059223333099,248.481389730868
"1772-067-038","A03","1772-067-038_A03",7001.8576429141,135.364770947257,0,0,0,0,127.589248856291,23.679999095212,0,71970.5859067955,3724.12164874998,1247.9712955999
"1772-067-038","A04","1772-067-038_A04",9050.12575838301,442.089668686997,0,0,0,0,47.4345138076178,26.183851621805,0,86481.4671457173,2368.31040538674,818.529970264252
"1772-067-038","A05","1772-067-038_A05",58361.6642383034,127731.908693541,107.927257028763,215.854514057525,0,0,0,0,0,160784.631158599,53.9636285143813,0
"1772-067-038","A06","1772-067-038_A06",79713.7994074261,198890.49990544,378.238668599887,31.5198890499905,0,0,0,0,0,147796.759755406,31.5198890499905,31.5198890499905
"1772-067-038","A07","1772-067-038_A07",8588.70447890468,324.444757848821,1.78070668413184,0,0,0,70.8721260284471,7.83510941018009,0,92838.9236838975,186.618060497017,64.4615819655725
"1772-067-038","A08","1772-067-038_A08",5485.9444113599,157.367708570564,8.48724720380568,0,0,0,33.5953535150642,8.48724720380568,0,79499.6909227477,1605.15062741975,510.295738128817
"1772-067-038","A09","1772-067-038_A09",7255.82291106748,188.635586229099,0,18.6839056836441,0,0,85.514799090525,3.59305878531617,3.59305878531617,93601.3371927575,3127.75767261773,1064.62331808918
"1772-067-038","A10","1772-067-038_A10",6146.46176712742,233.362525499445,0,1.12373607784644,0,0,69.6716368264794,7.8661525449251,2.99662954092385,79164.2100547409,1279.18623528187,429.267181737341
"1772-067-038","A11","1772-067-038_A11",9996.47290011589,300.30736156133,0.335914274677102,0,0,0,27.8808847981995,19.4830279312719,0,90025.3615277381,453.484270814088,157.879709098238
"1772-067-038","A12","1772-067-038_A12",7623.99607474144,248.371067481147,0,0.276582480491255,0,0,120.313379013696,19.0841911538966,0,89507.0691716189,764.750558558319,264.966016310622
"1772-067-038","B01","1772-067-038_B01",7475.97065890983,113.507019097003,0,0.632351081320349,0,0,29.0881497407361,6.63968635386367,3.79410648792209,79606.9938029594,561.21158467181,210.889085620336
"1772-067-038","B02","1772-067-038_B02",6952.03780481014,185.088158913846,0.316390015237343,0,0,0,18.0342308685286,3.48029016761077,4.4294602133228,77343.7539548752,794.455328260969,282.21989359171
"1772-067-038","B03","1772-067-038_B03",7104.4034223596,95.8222118297643,0,0,0,0,29.2287878851797,4.51991565234737,0,78230.3987831182,707.818791157599,239.254201864254
"1772-067-038","B04","1772-067-038_B04",7227.46144721234,161.921708185053,29.9525504151839,0,0,0,83.3333333333333,5.33807829181495,0,87815.5397390273,384.045077105575,132.562277580071
"1772-067-038","B05","1772-067-038_B05",7519.83707288383,110.922514174865,0,0,0,0,56.7510537638847,7.09388172048558,0,83158.6733667305,233.130749268685,85.126580645827
"1772-067-038","B06","1772-067-038_B06",7536.34971124765,167.666789985644,0.641173193061737,0,0,0,5.44997214102476,2.88527936877782,0,78454.2724896306,540.509001751044,203.572488797101
"1772-067-038","B07","1772-067-038_B07",5615.79059614305,263.764925638392,2.2062122032951,0,0,0,19.3656404511459,18.1399670048708,0,84465.5696072207,1095.99719565915,389.028751847703
"1772-067-038","B08","1772-067-038_B08",80048.4094052559,160788.381742739,0,172.890733056708,0,0,0,0,0,145401.106500692,230.520977408944,0
"1772-067-038","B09","1772-067-038_B09",5751.72712476512,76.4894486472893,0.349266888800408,0,0,0,38.7686246568453,6.63607088720775,1.39706755520163,85403.0889163645,1692.89661001558,598.643447403899
"1772-067-038","B10","1772-067-038_B10",78192.0158363576,185499.835037941,41.2405146816232,0,0,0,0,0,0,146156.384031673,123.72154404487,41.2405146816232
"1772-067-038","B11","1772-067-038_B11",8746.35753883755,186.613545918059,0.317910640405552,0,0,0,21.300012907172,27.0224044344719,0.635821280811104,80865.3400467583,811.94377559578,302.015108385275
"1772-067-038","B12","1772-067-038_B12",6875.11461580781,169.762385056718,0,0,0,0,34.0572686070577,4.45364281784601,2.09583191428047,81322.469937911,520.552251709413,178.14571271384
"1772-067-038","C01","1772-067-038_C01",5581.80668423184,144.339003332633,0,0,0,0,34.5784908165291,4.19133222018535,1.30979131880792,78315.8284089546,998.846859722922,331.901120185928
"1772-067-038","C02","1772-067-038_C02",6001.08282607486,123.125083278096,0,0,0,0,40.4794794338945,11.8065148348859,0,81314.2787428198,1402.4452978868,510.49121286078
"1772-067-038","C03","1772-067-038_C03",7006.62898953487,166.22264028961,0.510668633762244,0,0,0,45.4495084048397,7.66002950643366,0,90818.8418341787,430.238323944691,170.307989359708
"1772-067-038","C04","1772-067-038_C04",6701.08446959807,515.986311483924,0.280732487205617,0,0,0,87.3078035209468,17.1246817195426,0,94971.519689173,1408.71562079779,484.8250054041
"1772-067-038","C05","1772-067-038_C05",5116.79694739049,610.896592650203,18.73449973316,0,0,0,181.522112279401,11.8989390197097,1.51901349187783,88217.9743853818,1768.89121129174,639.757848995881
"1772-067-038","C06","1772-067-038_C06",6052.88559402722,1047.99364374782,115.568221365675,0,0,0,26.2655048558352,4.59646334977116,0,124497.836379038,683.888082683809,275.131163364874
"1772-067-038","C07","1772-067-038_C07",4425.14019117669,216.08057383402,0,0,0,0,64.3492697901311,3.32431652052338,0,91381.8993814872,1131.92977523821,396.780921842469
"1772-067-038","C08","1772-067-038_C08",73882.3025282102,220932.723896586,142.836737608913,0,0,0,0,0,0,155013.569490073,249.964290815598,107.127553206685
"1772-067-038","C09","1772-067-038_C09",5672.71568967294,232.752321082266,0,0,0,0,57.0901919635747,9.66141710152803,1.17108086079128,99357.1351614686,1414.08013940547,462.869710227752
"1772-067-038","C10","1772-067-038_C10",25827.265761341,1078.49193409554,0,0,0,0,180.592546084855,99.5790674673499,0.843890402265677,125859.502374708,113.925204305866,138.398025971571
"1772-067-038","C11","1772-067-038_C11",6495.3003353724,419.215503377914,0,0,0,0,43.5422911760095,7.98275338226842,3.14472102937847,86254.6179018808,2269.03717350539,808.435206167911
"1772-067-038","C12","1772-067-038_C12",6963.01906087275,82.605958723551,0,0,0,0,45.5237217783073,7.83852163070192,8.14000323188277,71332.6572105957,1562.27765731913,514.026130013338
"1772-067-038","D01","1772-067-038_D01",4663.31867348152,282.895518839891,0,0,0,0,50.2198977772495,10.6977297040295,0.297159158445263,89531.3800071318,2927.61202900273,1082.84797337454
"1772-067-038","D02","1772-067-038_D02",5569.00407476268,216.632074856953,2.42627923839788,0,0,0,28.7687395410034,8.66528299427814,0,79539.6724384384,640.884330256811,223.910912572147
"1772-067-038","D03","1772-067-038_D03",5166.46473160196,75.725649265132,0.329241953326661,0,1.6462097666333,0,37.2043407259127,3.29241953326661,0,87549.0570510457,916.609598061423,330.888163093294
"1772-067-038","D04","1772-067-038_D04",5276.22594661701,79.7607843922495,0.333727131348324,0,1.3349085253933,0,33.7064402661808,5.67336123292151,0.333727131348324,92284.5624503581,1095.62617221655,446.19317461271
"1772-067-038","D05","1772-067-038_D05",4265.6991426454,170.597860201075,0.250879206178051,0,0,0,28.6002295042978,4.26494650502687,0,95972.5859273825,1034.12408786593,382.33991021535
"1772-067-038","D06","1772-067-038_D06",5125.99809808611,1572.48051869303,1.47893770862265,0,0,0,106.853249447986,18.8564557849388,0,125165.825890579,176.363321753251,49.9141476660145
"1772-067-038","D07","1772-067-038_D07",4304.65932025283,336.285514079205,6.65405126792947,0,0,0,90.5974672633474,12.7962524383259,0.255925048766518,95233.0376716553,375.442046540482,141.270626919118
"1772-067-038","D08","1772-067-038_D08",3626.13906413803,192.146294015688,0,0,0,0,37.0852303216808,8.71129571314649,0.746682489698271,96470.1331982004,1405.25644561215,523.175531115255
"1772-067-038","D09","1772-067-038_D09",4667.26928995845,239.431242562872,0,0,0,0,28.5349563054382,4.59183204915097,3.27988003510784,101512.287086588,2208.99920364513,746.172707987033
"1772-067-038","D10","1772-067-038_D10",4811.38719946224,181.252109553342,0,0,0,0,68.8615298106201,2.14077294748042,0.356795491246736,78472.5299583334,1612.71562043525,564.807262643583
"1772-067-038","D11","1772-067-038_D11",5623.44110327349,373.512693206357,0.345845086302183,0,0,0,121.737470378368,3.80429594932401,0.345845086302183,87838.0808641147,2942.44999425897,1006.06335605305
"1772-067-038","D12","1772-067-038_D12",6482.72561491622,122.334601266499,1.34433627765384,0,0,0,102.169557101692,7.05776545768265,1.00825220824038,88660.6579316177,874.490748613821,310.541680138036
"1772-067-038","E01","1772-067-038_E01",5628.62790992915,139.48883609235,3.4672177231368,0,0,0,49.3411752907929,12.2686165587917,1.06683622250363,76712.9922515685,1993.91689985928,671.039983954783
"1772-067-038","E02","1772-067-038_E02",6825.83106330605,309.443119046647,0,0,0,0,59.2054224000653,10.2078314482871,0.583304654187836,77195.4128921995,2496.83557225103,849.583228824583
"1772-067-038","E03","1772-067-038_E03",6190.26185657303,169.320883172854,0,0,0,0,83.4423057362626,8.22241698860982,0.913601887623313,82864.3002753596,1172.15122182071,422.693140007053
"1772-067-038","E04","1772-067-038_E04",8337.72649393971,3501.0838987634,4.54464890314899,0,0,0,126.114007062384,19.8828389512768,0,121398.365744254,1288.97604515563,564.104545103368
"1772-067-038","E05","1772-067-038_E05",7223.62008502336,716.67811912162,3.49289291552407,0,0,0,4.44550007430336,5.08057151348955,0,99223.2441227314,357.227684542234,108.914751820432
"1772-067-038","E06","1772-067-038_E06",6655.6278344256,2654.4720909158,8.08212244617559,0,0,0,25.7617652971847,46.4722040655096,0,125487.074160545,173.765632592775,78.295561197326
"1772-067-038","E07","1772-067-038_E07",5908.86569015707,158.834885027979,0,0,0,0,49.3921901069003,7.27884906838531,2.85954784829423,78659.1424164011,3050.35767744404,1025.53784195643
"1772-067-038","E08","1772-067-038_E08",4868.06582693738,176.484119434398,0.273195231322598,0,0,0,47.2627750188095,2.73195231322598,0.273195231322598,79685.0386817128,1340.29580486867,479.730826202482
"1772-067-038","E09","1772-067-038_E09",5566.16008698154,170.038176313134,0,0,0,0,15.8458515560626,4.26619080355532,0.914183743618997,89099.6996601674,1228.96767933847,455.87296015134
"1772-067-038","E10","1772-067-038_E10",153768.369960901,226810.031009842,1078.60320884455,0,640.420655251449,0,0,303.357152487529,0,120062.019684509,168.53175138196,101.119050829176
"1772-067-038","E11","1772-067-038_E11",7352.29026693299,186.126747775558,0.283729798438351,0,1.41864899219176,0,30.3590884329036,3.68848737969857,0,83082.3270383149,903.679408026149,334.801162157254
"1772-067-038","E12","1772-067-038_E12",5866.97742297346,163.909430510025,0,0,0,0,46.5589910584955,6.2623204347684,0.816824404535009,74831.4618978643,1687.01467016631,584.846273647066
"1772-067-038","F01","1772-067-038_F01",6013.75402756822,325.570794183679,0,0.509899442730899,0,0,524.686526570095,34.1632626629702,0,80132.9919726531,421.686839138453,123.905564583608
"1772-067-038","F02","1772-067-038_F02",5836.54200252613,323.41697152981,0,0,0,0,24.0056642815764,3.95697762883128,0,79723.0748776239,1998.00990405121,684.029532770634
"1772-067-038","F03","1772-067-038_F03",5841.79520781625,193.03138077876,0,0,0,0,53.7825364376684,43.1325292222886,3.19500216461397,83514.4278310248,1056.2144655853,407.89527634905
"1772-067-038","F04","1772-067-038_F04",7257.14751062437,954.308412934438,0,0,0,0,116.121598919013,29.2566106367385,0,96986.2674898733,5904.70790139617,2166.19564528923
"1772-067-038","F05","1772-067-038_F05",5353.89439512452,135.658332766993,0,0,0,0,88.7705983349059,7.9024271514753,2.10731390706008,76527.1045348869,1616.83659519185,520.50653504384
"1772-067-038","F06","1772-067-038_F06",7451.35739267368,411.965580084104,0.29489304229356,0,0,0,145.087376808432,33.6178068214659,2.06425129605492,98378.3831604277,986.122333429665,332.049565622549
"1772-067-038","F07","1772-067-038_F07",5295.62954275336,271.388449786027,0,0,0,0,72.8115353084463,10.7868941197698,0,74256.9791204955,522.183738070676,190.977057256834
"1772-067-038","F08","1772-067-038_F08",5745.66678673692,180.105376908659,0.610526701385285,0.305263350692643,0,0,34.8000219789613,7.02105706593078,2.1368434548485,81682.9779050387,1251.27447448914,406.6107831226
"1772-067-038","F09","1772-067-038_F09",16052.5456648166,12242.7636275101,149.403217149276,0,0,0,19.3670837045358,91.3019660356686,0,165253.791798317,0,2.76672624350511
"1772-067-038","F10","1772-067-038_F10",5303.49011628373,46.1231179762513,0,0,0,0,35.0936767210608,7.01873534421215,0.334225492581531,72782.9486175097,3528.41852518322,1199.53529287511
"1772-067-038","F11","1772-067-038_F11",5467.21941398682,114.464156212454,0.270600842109821,0,0,0,37.0723153690454,3.78841178953749,1.3530042105491,73998.5062833516,1642.00590992239,586.662625694091
"1772-067-038","F12","1772-067-038_F12",10740.7820272672,688.747733203812,14.9295028873659,2.48825048122764,0.995300192491057,1.49295028873659,186.121135995828,32.3472562559594,1.49295028873659,155220.050919558,2077.19150172884,864.915867274729
"1772-067-038","G01","1772-067-038_G01",6903.46824047071,140.035825335401,0,0.297948564543406,0,0,63.165095683202,24.7297308571027,0.297948564543406,86683.0697283067,288.414210478017,125.734294237317
"1772-067-038","G02","1772-067-038_G02",6122.84529534732,267.243198525323,0.601222043926485,8.71771963693403,0,0,151.207344047511,7.8158865710443,0.300611021963242,81525.1079343874,1328.09949503361,462.64036280143
"1772-067-038","G03","1772-067-038_G03",6822.00547360049,116.591407945451,0.563243516644691,0,0,0,133.488713444792,17.7421707743078,1.97135230825642,82024.026841933,400.184518576053,158.271428177158
"1772-067-038","G04","1772-067-038_G04",8099.77522154888,181.932750191621,0,0,0,0,551.898559752887,90.7869542376336,1.43536686541713,94307.5503167855,849.019500894233,303.221250319369
"1772-067-038","G05","1772-067-038_G05",4953.49970971246,107.53305219644,0.25849291393375,0,0,0,77.0308883522576,6.20382993441001,0,76797.7277438894,1960.92724510143,604.873418604976
"1772-067-038","G06","1772-067-038_G06",20867.8725108507,14022.1299107725,1106.02984184938,0,0,0,2652.14313656092,18.6278710206211,0,168551.962446212,27.9418065309316,0
"1772-067-038","G07","1772-067-038_G07",115334.84309285,183112.261404076,10514.3966353931,0,0,0,0,40.4399870592041,0,135918.796505985,161.759948236817,40.4399870592041
"1772-067-038","G08","1772-067-038_G08",5278.04359001519,96.9491537595625,4.48838674812789,0,0,0,58.9474792920797,12.2682571115496,2.39380626566821,80061.4490068397,1476.38001435087,514.369121335457
"1772-067-038","G09","1772-067-038_G09",14868.3615079809,2477.92885198494,85.935171767852,0,0,0,231.000048880556,122.201391046028,0,138073.380752729,50.4573485609407,12.6143371402352
"1772-067-038","G10","1772-067-038_G10",149183.303085299,102480.338777979,181.488203266788,0,0,0,0,60.4960677555959,0,121415.607985481,302.480338777979,0
"1772-067-038","G11","1772-067-038_G11",11038.2732562482,937.311162863331,4.75275490042978,0,0,0,39.3799691749896,21.7268795448219,0,105302.037573922,419.600361209372,156.840911714183
"1772-067-038","G12","1772-067-038_G12",41376.9123783032,288178.025034771,6050.06954102921,556.328233657858,625.86926286509,139.082058414465,208.623087621697,0,0,153477.051460362,208.623087621697,0
"1772-067-038","H01","1772-067-038_H01",6333.03642077759,138.679629652064,26.4607109451065,0,0,0,73.6436654014409,6.37607492653168,1.9128224779595,83714.038140405,1182.12429137897,407.112384059048
"1772-067-038","H02","1772-067-038_H02",5839.68696043413,257.877175822473,0.259173041027611,0,0,0,141.249307360048,38.616783113114,2.07338432822089,87996.7634470637,2146.47112579067,722.833611426006
"1772-067-038","H03","1772-067-038_H03",5687.62627398748,111.429764197878,7.0624498435275,0,0,0,73.2402205995444,7.58559427638139,1.83100551498861,83940.8784013543,1698.38840126015,596.384653453433
"1772-067-038","H04","1772-067-038_H04",7561.02835974846,145.569690449519,0,0,0,0,123.387642381021,27.7275600856227,0.277275600856227,86646.684338365,1871.33303017868,620.820070317092
"1772-067-038","H05","1772-067-038_H05",5819.34405463817,59.8530010294716,0,0,0,0,121.882474823651,21.7647276470806,1.08823638235403,80501.7422664481,1144.82467423644,406.184229713641
"1772-067-038","H06","1772-067-038_H06",6879.61170450399,215.737902722116,0,0,0,0,501.024686852752,74.1854735024217,0,96300.9268274855,1207.15038868279,460.113580141858
"1772-067-038","H07","1772-067-038_H07",5828.21946989567,262.380564015072,0,0,0,0,152.950510950301,11.5719136574241,5.53439348833325,82841.0658034355,1221.340017539,407.029484732872
"1772-067-038","H08","1772-067-038_H08",26676.0731056681,24857.2499393726,192.905487334377,0,0,0,33.0695121144646,82.6737802861615,0,203322.383650433,11.0231707048215,0
"1772-067-038","H09","1772-067-038_H09",45243.7308753606,4374.92433635153,590.698276329906,0,0,0,281.781863266916,630.356464493398,0,181832.79272961,27.1345497960734,27.1345497960734
"1772-067-038","H10","1772-067-038_H10",253685.645920704,29382.2522962925,154.372604008542,0,0,0,5107.16031594926,1119.20137906193,0,121709.933877068,25.728767334757,0
"1772-067-038","H11","1772-067-038_H11",12651.4597984595,3705.31047990177,5.70828386153987,0,0,0,1.26850752478664,0,0,144366.304380918,0.634253762393318,0.634253762393318
"1772-067-038","H12","1772-067-038_H12",5715.85304201167,38.7659471423656,0,0,0,0,86.8251007914626,3.71728260269259,2.65520185906613,86589.8499067493,1705.43615407818,584.409929180456
"1772-067-039","A01","1772-067-039_A01",6016.10380172028,161.30390275679,0.443142589991181,0,0,0,730.742130895458,85.9696624582892,4.43142589991181,84038.4470511076,1010.36510517989,381.545769982407
"1772-067-039","A02","1772-067-039_A02",5676.60430223699,420.877522144748,10.4844934342108,1.49778477631583,0.998523184210553,0,145.285123302635,21.9675100526322,0.998523184210553,89324.3892283313,2810.84276355271,1090.38731715792
"1772-067-039","A03","1772-067-039_A03",6513.94536487862,76.6916358487383,0.80728037735514,0.40364018867757,0,0,533.612329431747,56.9132666035373,0.40364018867757,79594.6160857073,1199.61864074974,456.920693583009
"1772-067-039","A04","1772-067-039_A04",6803.54082124493,134.000804004824,5.00003000018,0,0,0,474.502847017082,44.500267001602,2.000012000072,81293.9877639266,807.50484502907,284.001704010224
"1772-067-039","A05","1772-067-039_A05",5285.07003710413,144.419894516756,27.0514606043471,0,0,0,545.392350894094,45.8129574751039,1.7452555228611,83626.536261174,4005.36142496623,1448.99839785543
"1772-067-039","A06","1772-067-039_A06",50332.383665717,78822.4121557455,1234.56790123457,284.900284900285,0,0,474.833808167142,94.9667616334283,0,159354.226020893,379.867046533713,379.867046533713
"1772-067-039","A07","1772-067-039_A07",5719.31698686385,213.232962227304,0.834571280733088,0,0,0,900.919697551368,85.1262706347749,2.08642820183272,93613.44327419,469.029059771995,177.763682796148
"1772-067-039","A08","1772-067-039_A08",35523.5042735043,99358.9743589744,1469.01709401709,0,0,0,0,66.7735042735043,0,165064.102564103,467.41452991453,66.7735042735043
"1772-067-039","A09","1772-067-039_A09",5929.98911488592,196.015464368976,1.04263544877115,0,0,0,1355.94740112688,177.769344015481,9.38371903894035,94577.461558031,1930.43953339978,719.418459652093
"1772-067-039","A10","1772-067-039_A10",7750.89485157575,148.02056140162,0,4.24939410722355,0,0,927.076147725937,89.9455086028984,1.41646470240785,86765.5453459928,1718.87991637192,584.999922094441
"1772-067-039","A11","1772-067-039_A11",5162.04657367626,82.1513350205011,0,0,0,0,472.881067754824,60.0808271045455,1.22613932866419,105096.080277794,2425.71230520733,887.724873952877
"1772-067-039","A12","1772-067-039_A12",26440.7153897108,111448.443364981,6623.97880326783,0,0,0,0,55.1998233605652,0,166758.666372268,883.197173769044,331.198940163391
"1772-067-039","B01","1772-067-039_B01",23146.724084897,305905.875115349,5382.95908951092,384.497077822209,538.295908951092,76.8994155644417,0,0,0,136496.462626884,230.698246693325,76.8994155644417
"1772-067-039","B02","1772-067-039_B02",4791.67111532041,216.047560609505,0.628045234329957,0,0,0,1328.31567060786,106.767689836093,4.3963166403097,89654.0852458357,771.867592991518,320.303069508278
"1772-067-039","B03","1772-067-039_B03",5959.21590486808,95.2248234856931,4.18060200668896,0,0,0,485.414344109996,51.0962467484207,2.78706800445931,79692.4934968413,850.520252694166,300.074321813452
"1772-067-039","B04","1772-067-039_B04",5839.62267619044,213.831530163725,7.35237352998482,0,0,0,542.23754783638,76.8935731677579,2.14444227957891,83790.4058877807,924.867320292673,324.42348201058
"1772-067-039","B05","1772-067-039_B05",5398.14275352841,125.590050295471,0.371568196140447,0,0,0,849.033328180921,89.1763670737072,0,95701.4761661296,1153.34768081995,448.85438093766
"1772-067-039","B06","1772-067-039_B06",31188.567972176,89747.4671102374,2343.86813851505,189.021624073794,0,0,75.6086496295176,0,0,161500.07560865,340.238923332829,37.8043248147588
"1772-067-039","B07","1772-067-039_B07",5538.54686217712,120.851242425719,0.312277112211159,0,0,0,598.01066988437,80.8797720626903,1.87366267326696,96062.6852583968,1798.40388922407,671.708068366204
"1772-067-039","B08","1772-067-039_B08",3946.65456026557,171.185370144091,21.4652501748076,0.268315627185095,0,0,543.339145049818,56.34628170887,1.60989376311057,96910.5065423399,1612.57691938242,591.90427357032
"1772-067-039","B09","1772-067-039_B09",4825.72840403907,279.29729461733,19.8317605645441,0.413161678428002,0,0,844.089309028409,137.996000594953,2.06580839214001,101128.757705465,2588.04475367301,1020.92250739559
"1772-067-039","B10","1772-067-039_B10",9987.47377962414,2439.16965862792,68.8662932996819,11.16750702157,0,0,245.685154474541,85.617553832037,0.930625585130837,128470.070150557,7.44500468104669,6.51437909591586
"1772-067-039","B11","1772-067-039_B11",29897.3481608212,150855.431993157,384.944396920445,128.314798973482,0,0,171.086398631309,42.7715996578272,0,159751.924721985,598.802395209581,384.944396920445
"1772-067-039","B12","1772-067-039_B12",3339.54433350355,74.0159276844015,0.226348402704592,0,0,0,214.351937361248,23.313885478573,0.905393610818367,103578.839864843,1556.37161699677,557.49611586141
"1772-067-039","C01","1772-067-039_C01",20184.5105182748,142466.799858973,1792.22000235045,0,0,0,117.522623104948,176.283934657422,0,148225.408391115,235.045246209895,88.1419673287108
"1772-067-039","C02","1772-067-039_C02",11075.1325328481,1259.72665046487,0.857540265803181,0.857540265803181,0,0,471.647146191749,102.047291630579,0.857540265803181,133513.87414396,57.4551978088131,47.1647146191749
"1772-067-039","C03","1772-067-039_C03",30782.4015484255,76862.94945284,3126.62845231892,186.108836447555,0,0,0,74.4435345790218,0,163031.340728058,297.774138316087,186.108836447555
"1772-067-039","C04","1772-067-039_C04",5877.27155458543,127.908560959843,0.72469439637305,0,0.362347198186525,0,353.288518231862,37.321761413212,2.17408318911915,81241.5029582025,2029.50665704273,760.204421795329
"1772-067-039","C05","1772-067-039_C05",10811.0755136673,3328.07847258714,65.9211921565082,0,0,0,654.503264982474,325.839035516455,5.65038789912928,157676.899519152,28.2519394956464,35.7857900278187
"1772-067-039","C06","1772-067-039_C06",4918.3046942382,141.737887442023,11.1580890113933,0,0,0,548.254211424677,58.8061447897756,4.82511957249441,100367.312227456,1934.87294857026,706.578447397149
"1772-067-039","C07","1772-067-039_C07",6367.31110750937,114.080845756436,10.434223697235,0,0,0,302.244679763241,42.0847022455145,0,95775.7393169201,1595.39280330723,626.401229290675
"1772-067-039","C08","1772-067-039_C08",3875.08803104892,126.845064779947,0.286979784570015,0,0,0,271.769855987804,55.674078206583,1.14791913828006,91605.3821336717,2245.61681426037,865.818010047736
"1772-067-039","C09","1772-067-039_C09",4017.93735821935,38.6036430608899,1.40376883857781,0,0,0,216.180401140983,35.7961053837343,0.350942209644453,113608.766817151,1951.58962783281,758.737057251308
"1772-067-039","C10","1772-067-039_C10",4656.43734414621,69.9368011959945,4.51205169006416,0,0,0,438.045018243729,54.1446202807699,2.63203015253743,83958.3778271764,1443.48053651303,537.686159732646
"1772-067-039","C11","1772-067-039_C11",2523.31915865303,165.348801975599,0.155549202234807,9.95514894302762,0,0,269.722316675155,28.1544056045,0.311098404469613,133604.009685116,2086.84809718216,816.322213328265
"1772-067-039","C12","1772-067-039_C12",2504.82308692538,127.908514838636,0,0,0.155985993705653,0,344.417074102082,42.272204294232,0.46795798111696,137941.37796779,1924.86716232776,740.777484108147
"1772-067-039","D01","1772-067-039_D01",4384.43779715554,94.7638878407212,0,2.57277523549469,0,0,340.463922830464,50.1691170921465,0,86148.5211687946,1531.65885686451,580.589611476636
"1772-067-039","D02","1772-067-039_D02",4475.15332719246,172.14081219996,13.2025401687285,0,0,0,346.820574432367,43.1621505516123,1.01558001297911,90289.6332639015,1207.52463543216,458.534375860069
"1772-067-039","D03","1772-067-039_D03",4717.39468586054,137.637814575467,2.82817427209865,0,0,0,305.914183765337,35.3521784012331,0.942724757366216,87902.9559134767,3360.81376001056,1335.36961880924
"1772-067-039","D04","1772-067-039_D04",26689.8752538439,52915.5787641427,10675.9501015376,29.0107339715695,0,0,4960.83550913838,348.128807658834,0,175253.843922251,145.053669857847,0
"1772-067-039","D05","1772-067-039_D05",2808.68001752485,127.295472217635,24.0276594145737,0,0,0,178.673765221139,29.3955407731487,0,121316.419224377,782.176997963784,328.463216465184
"1772-067-039","D06","1772-067-039_D06",23868.7458145987,92604.9937816895,143.499473835263,0,0,0,95.6663158901751,0,0,186405.816512006,143.499473835263,47.8331579450875
"1772-067-039","D07","1772-067-039_D07",3529.27789270365,58.0626901990763,0.291772312558172,0,0,0,292.647629495847,41.4316683832604,0,109668.45912124,829.216912290325,325.034356189804
